id,tag_name,count,excerpt_post_id,wiki_post_id
28477,telecommunication,280,6024325,6024324
31702,circular-list,280,9630689,9630688
35301,intl,280,15065168,15065167
43127,asyncfileupload,280,6876498,6876497
45426,removeall,280,53831314,53831313
46204,qfiledialog,280,13616435,13616434
46571,expandoobject,280,10425848,10425847
64647,mediacontroller,280,23746381,23746380
64874,blackberry-playbook,280,5429074,5429073
68182,modelattribute,280,39291757,39291756
71025,xuggler,280,6948910,6948909
77261,hubot,280,9274288,9274287
107509,hyperparameters,280,32325141,32325140
118507,angular2-testing,280,46546452,46546451
7029,application-server,536,5039435,5039434
35266,cabasicanimation,536,11748076,11748075
38604,sweave,536,4964921,4964920
46343,load-data-infile,536,15228289,15228288
62599,merge-conflict-resolution,536,9786563,9786562
71255,middleman,536,9272174,9272173
74486,varnish-vcl,536,16858090,16858089
85369,ratchet,536,13110091,13110090
104161,tfvc,536,23663593,23663592
9033,git-diff,792,5256339,5256338
13975,insert-update,1048,13306796,13306795
112679,uistackview,1048,30830372,30830371
123425,google-app-maker,1048,40942594,40942593
128770,serverless,1048,46404983,46404982
5794,jetbrains-ide,1304,8350454,8350453
7511,autotools,1304,5454132,5454131
13398,has-many,1304,9576832,9576831
42162,multi-index,1304,13943338,13943337
5327,dry,1816,5133491,5133490
6458,frequency,2072,14406820,14406819
8159,docx,2072,8442841,8442840
5611,sql-server-2000,2584,5309597,5309596
1222,grouping,5144,7338699,7338698
67718,office365,5912,5574560,5574559
76145,kivy,6680,8950779,8950778
49895,primefaces,18200,5226131,5226130
9002,button,32280,6063373,6063372
8282,turbopower,25,10003039,10003038
8667,accordionpane,25,20748033,20748032
9208,nptl,25,15183808,15183807
9867,farpoint-spread,25,27014909,27014908
10038,verity,25,15504427,15504426
11730,double-underscore,25,39628981,39628980
13482,act,25,23305666,23305665
15558,cperl-mode,25,11786219,11786218
15647,sharepoint-2003,25,5662461,5662460
15889,dtsearch,25,10627804,10627803
16588,enumerators,25,9816494,9816493
17003,totalview,25,16526281,16526280
17023,rhino-commons,25,10173327,10173326
19070,filesystem-access,25,30556082,30556081
19158,code-statistics,25,55805975,55805974
20337,flir,25,54327792,54327791
20432,erubis,25,22198595,22198594
20845,ipcs,25,32662445,32662444
22231,visual-studio-dbpro,25,5200727,5200726
23962,webistrano,25,7804877,7804876
25861,37-signals,25,15079797,15079796
27987,delphi-units,25,11537403,11537402
28150,clucene,25,8439047,8439046
28240,acts-as-ferret,25,16220691,16220690
30701,windows-media-center,25,8301988,8301987
33054,zend-feed,25,56097291,56097290
33115,livelock,25,48530594,48530593
33648,terminal-server,25,28177592,28177591
34710,z-notation,25,48843567,48843566
35281,qnames,25,39128409,39128408
35571,esb-toolkit-2.0,25,23779056,23779055
37009,wifstream,25,11075225,11075224
37074,xp-mode,25,33304501,33304500
40888,radius-protocol,25,46525289,46525288
41124,debuggerdisplay,25,14977881,14977880
42364,ora-06502,25,6698648,6698647
43021,tokyo-tyrant,25,7697046,7697045
43109,magpie,25,5050352,5050351
43874,ebay-lms,25,12417533,12417532
43965,dcc32,25,5364447,5364446
45054,sse3,25,12184446,12184445
45331,orchestra,25,27168614,27168613
45805,n900,25,5769826,5769825
46591,cstdint,25,14954831,14954830
46985,locationmatch,25,16799497,16799496
48162,jboss-web,25,12597985,12597984
51246,preon,25,6699001,6699000
52490,sliding-doors,25,14366642,14366641
52492,easyb,25,10079587,10079586
52665,virtual-file,25,49297718,49297717
52697,data-serialization,25,29132654,29132653
53452,archos,25,12846008,12846007
53501,blacklight,25,24210820,24210819
53526,pyevolve,25,22014791,22014790
56827,django-1.2,25,11177299,11177298
59657,rocks,25,29257283,29257282
59673,ora-00905,25,9900367,9900366
60581,static-factory,25,39708609,39708608
61647,exchange-transport-agents,25,22716646,22716645
62006,continued-fractions,25,14921934,14921933
62063,wnck,25,27441212,27441211
62221,datetimeformatinfo,25,44478037,44478036
62336,mysql-error-1044,25,5838847,5838846
62488,meep,25,19065459,19065458
63022,word-diff,25,31626889,31626888
63275,hibernate3-maven-plugin,25,11520710,11520709
63765,chirpy,25,6649893,6649892
64722,pligg,25,15598416,15598415
65393,nui,25,12602398,12602397
65846,braille,25,19255305,19255304
66129,transformable,25,46601525,46601524
67845,plovr,25,6299545,6299544
68115,illegal-instruction,25,12182299,12182298
68181,jamon,25,45074811,45074810
68373,hlint,25,10213519,10213518
68774,zend-dom-query,25,15529728,15529727
69021,headerdoc,25,27630238,27630237
72590,rsolr,25,7709723,7709722
74009,cfoutput,25,26593660,26593659
74259,aztec-barcode,25,24057956,24057955
75721,nsfontmanager,25,13776539,13776538
76975,frameworkelementfactory,25,9092349,9092348
77455,ebtables,25,22980252,22980251
77755,three-way-merge,25,9452084,9452083
78309,bfd,25,22727028,22727027
78586,uilocalizedcollation,25,11630177,11630176
78975,dcpu-16,25,10016251,10016250
79158,sipdroid,25,21795693,21795692
79563,incr-tcl,25,10298323,10298322
79692,quadratic-curve,25,51464407,51464406
80242,stealjs,25,17236260,17236259
80841,mog,25,10848425,10848424
80947,hamlc,25,11567259,11567258
81827,proof-general,25,15280209,15280208
82486,cula,25,11649891,11649890
82982,phplint,25,11912818,11912817
83398,evil-dicom,25,21443385,21443384
84281,html5builder,25,12562801,12562800
85525,vfr-reader,25,29513935,29513934
85583,whirlpool,25,13228294,13228293
85589,bindata,25,13235869,13235868
85841,jerkson,25,13379136,13379135
86463,experience-manager,25,13759244,13759243
86549,pgo,25,13746522,13746521
87295,google-nexus,25,14634637,14634636
87804,itween,25,18258219,18258218
87972,mysql-odbc-connector,25,14460834,14460833
88009,chgrp,25,14473909,14473908
88041,sharpcompress,25,14519978,14519977
88346,giter8,25,14658317,14658316
88623,linkmovementmethod,25,15053789,15053788
89027,abnf,25,15012506,15012505
91052,vtt,25,16105158,16105157
91882,ipxe,25,18140557,18140556
92661,sharpshell,25,16970083,16970082
93008,ref-qualifier,25,44151628,44151627
93091,c51,25,30019395,30019394
93384,context-param,25,17371423,17371422
93910,weld2,25,17618751,17618750
94143,ghc-generics,25,17750973,17750972
94378,geiser,25,17943096,17943095
94802,workflow-manager-1.x,25,29698033,29698032
95082,ajaxify,25,18336594,18336593
95137,codeigniter-upload,25,36184241,36184240
95793,worklight-geolocation,25,19048998,19048997
96331,vapi,25,30899036,30899035
96604,digital-analog-converter,25,19195680,19195679
97212,midori,25,19545676,19545675
97257,sidewaffle,25,19571218,19571217
97265,scrooge,25,19613745,19613744
97638,d2xx,25,53238050,53238049
97792,pry-rails,25,56595390,56595389
98086,kango-framework,25,20051512,20051511
98547,packed-decimal,25,20362243,20362242
98730,entity-system,25,20464250,20464249
98980,statamic,25,20624136,20624135
99256,google-music,25,31609927,31609926
100195,xcarchive,25,56307593,56307592
100734,ibm-case-manager,25,48713227,48713226
100832,aplpy,25,21813499,21813498
101192,semigroup,25,22116600,22116599
102063,ryujit,25,22942652,22942651
102148,iceweasel,25,23083388,23083387
102425,sfml.net,25,22652635,22652634
103144,jquery-upload-file-plugin,25,23089174,23089173
103187,matlabpool,25,23354732,23354731
103427,librsync,25,23261549,23261548
104385,build-pipeline-plugin,25,23782677,23782676
104569,obfuscar,25,23881235,23881234
104967,dkpro-core,25,24091081,24091080
105425,slab,25,24457334,24457333
106135,gl-matrix,25,31097912,31097911
106244,tizen-web-simulator,25,25208478,25208477
106258,resiliency,25,25223438,25223437
106512,fit-framework,25,25467807,25467806
106961,qsys,25,25854842,25854841
107042,ujson,25,25925861,25925860
107068,mysql-udf,25,25939912,25939911
107099,canjs-routing,25,26021171,26021170
107273,pdf2htmlex,25,26100452,26100451
107316,jpa-annotations,25,26728099,26728098
107420,subparsers,25,39184107,39184106
107649,akka-monitoring,25,26433533,26433532
107916,adobe-media-server,25,26684931,26684930
108207,dmx-ssas,25,26941815,26941814
108405,docbook-xsl,25,31762323,31762322
108434,android-shell,25,27144769,27144768
108521,resumablejs,25,27214335,27214334
109583,mirage,25,28113508,28113507
109855,c-cda,25,28360709,28360708
109858,mongodb.driver,25,29697701,29697700
109882,dropbear,25,28669118,28669117
109999,postmates,25,28494782,28494781
110383,wkinterfacegroup,25,28894524,28894523
110580,tightvnc,25,29034996,29034995
110846,jquery-select2-3,25,29280746,29280745
111559,akka-camel,25,30976687,30976686
111794,cordova-5.0.0,25,30116405,30116404
112035,mousekeyhook,25,30299707,30299706
112064,openfin,25,30328751,30328750
112163,syncano,25,30403580,30403579
112478,postgresql-bdr,25,32749055,32749054
112487,sutime,25,30691486,30691485
112600,bosh-deployer,25,30951961,30951960
112729,sharefile,25,47348491,47348490
112738,citrus-pay,25,30951885,30951884
113719,angularjs-config,25,31739168,31739167
114087,klarna,25,32155343,32155342
114848,plottable,25,32762034,32762033
115095,restbed,25,32990164,32990163
115251,hashcat,25,33952723,33952722
115351,hydra-core,25,33200496,33200495
115868,xlm,25,33662965,33662964
115928,esplorer,25,33710372,33710371
117011,line-api,25,34738014,34738013
117067,shellcheck,25,34755718,34755717
117403,actuator,25,37200517,37200516
117671,diawi,25,35278333,35278332
117736,ongr,25,35338904,35338903
118781,ibm-graph,25,36269737,36269736
118829,cockpit,25,46996964,46996963
118917,sap-erp,25,36400026,36400025
119095,cocoa-scripting,25,36577490,36577489
119170,django-rest-framework-gis,25,36690665,36690664
119809,thumbor,25,37303225,37303224
120046,jfrog-mission-control,25,37689732,37689731
120122,quic,25,37561812,37561811
120362,netflix-archaius,25,37802183,37802182
120413,openslide,25,37859107,37859106
120524,lmertest,25,40296987,40296986
121084,ijson,25,38765686,38765685
121135,xstream-js,25,38612546,38612545
121318,intero,25,38814179,38814178
121366,cocoapods-1.0.1,25,57275449,57275448
121624,wijmo5,25,39599742,39599741
121625,lfsr,25,39964353,39964352
121917,pushy,25,47310028,47310027
122076,relational-operators,25,45726193,45726192
122515,grel,25,43788961,43788960
122732,sdmx,25,40238732,40238731
122885,rails-upgrade,25,45932976,45932975
123242,redux-saga-test-plan,25,49775153,49775152
123403,gulp-task,25,53172696,53172695
123463,xwalkview,25,40968681,40968680
123704,redhat-openjdk,25,41192984,41192983
123803,android-activitymanager,25,44216319,44216318
123804,liquid-xml,25,41302617,41302616
123915,round-slider,25,47193995,47193994
124114,stickyrecycleview,25,55225571,55225570
124841,hermit,25,48406062,48406061
125332,cloud-automation-manager,25,46976135,46976134
125341,pades,25,42857254,42857253
125505,pyro4,25,54411765,54411764
125815,reactxp,25,43343374,43343373
126278,perplexity,25,53805129,53805128
126913,urxvt,25,54723784,54723783
127063,klaxon,25,48282930,48282929
127414,fancyimpute,25,45021422,45021421
127432,jquery-query-builder,25,48516178,48516177
127637,rstanarm,25,46553258,46553257
127816,open62541,25,54171089,54171088
127941,tcp-keepalive,25,45693027,45693026
128249,faas,25,46405017,46405016
128601,react-cookie,25,47019761,47019760
128980,data-gateway,25,46600749,46600748
129000,kaizala,25,46642530,46642529
129491,truedepth-camera,25,47083546,47083545
129797,fetch-mock,25,47400145,47400144
129885,pystan,25,47619699,47619698
129929,tweedie,25,47508230,47508229
129957,gpiozero,25,50487328,50487327
130165,qt5.10,25,47765815,47765814
130170,tone.js,25,47774953,47774952
130847,apache-minifi,25,48414918,48414917
131157,amazon-workmail,25,48721766,48721765
131230,atata,25,48792539,48792538
132007,nibabel,25,49576259,49576258
132495,here-olp,25,50241966,50241965
132591,stellar,25,50145499,50145498
134824,iphone-xs-max,25,52531257,52531256
135127,spring-data-r2dbc,25,52809810,52809809
135236,auto-keras,25,52921230,52921229
136381,nested-object,25,54055133,54055132
136436,gtts,25,54216950,54216949
136515,pug-loader,25,54217114,54217113
136706,tron,25,54447058,54447057
136961,az,25,55467109,55467108
137058,react-native-mapbox-gl,25,54792626,54792625
137169,atlaskit,25,54911036,54911035
137325,kentico-12,25,55261078,55261077
2253,gin,281,5802757,5802756
3264,mysql-management,281,29731615,29731614
8244,medical,281,12086769,12086768
9205,typelib,281,15496727,15496726
11613,reference-type,281,20631564,20631563
13968,multi-user,281,40406697,40406696
14381,chunking,281,15274111,15274110
43484,texas-instruments,281,23041962,23041961
49693,snort,281,10531218,10531217
64027,adview,281,10945471,10945470
70955,jquery-tokeninput,281,12049919,12049918
80881,sony-smartwatch,281,11035428,11035427
92576,linked-data,281,17657665,17657664
96733,durandal-2.0,281,19267892,19267891
108833,smartface.io,281,27618821,27618820
119628,gitkraken,281,37136682,37136681
122709,laravel-echo,281,43683785,43683784
128325,ggplotly,281,45981856,45981855
2671,pi,537,5323148,5323147
8276,short,537,15170373,15170372
69043,stringify,537,20247517,20247516
91424,topojson,537,16314646,16314645
114115,marklogic-8,537,32103610,32103609
1696,erd,793,8008344,8008343
11643,sigsegv,793,7011638,7011637
37123,cashapelayer,793,11747728,11747727
103764,box,793,23552204,23552203
121390,google-cloud-ml,793,38906866,38906865
129058,symfony-3.4,793,46683658,46683657
19452,hmac,1049,5128685,5128684
6735,gnupg,1305,9013438,9013437
62219,typoscript,1561,6561543,6561542
68646,android-scrollview,1561,12832729,12832728
108005,azure-resource-manager,1561,26770633,26770632
71350,titanium-mobile,1817,8066186,8066185
97538,bluebird,1817,19732691,19732690
37414,graph-databases,2073,6997132,6997131
129310,discord.js,2073,46951250,46951249
10316,require,2585,13967533,13967532
22176,monodevelop,2585,4263948,4263947
908,xcode,134425,3625271,3607508
41486,google-maps-markers,4633,5674591,5674590
118285,jenkins-pipeline,6681,36022549,36022548
84917,output,7193,12881397,12881396
887,community-server,26,9385120,9385119
3715,partial-methods,26,23734442,23734441
3906,jini,26,14393290,14393289
4473,regexbuddy,26,18860997,18860996
5073,hidden-features,26,5727671,5727670
5161,ident,26,39501109,39501108
5873,phpundercontrol,26,9797953,9797952
6889,prado,26,6076612,6076611
7988,wcat,26,5327348,5327347
8250,ironpython-studio,26,11186596,11186595
10717,tell-dont-ask,26,9404939,9404938
15127,jsunit,26,14549159,14549158
19635,spid,26,25187205,25187204
19803,ichat,26,25703124,25703123
20111,llc,26,47974301,47974300
21070,selenium-fitnesse-bridge,26,6115058,6115057
21997,html-title,26,22812383,22812382
23587,subfigure,26,15093135,15093134
25421,loadjava,26,46582048,46582047
25608,nocount,26,7994197,7994196
26200,rational-rose,26,6858946,6858945
27069,git-cvs,26,36698033,36698032
28259,jamvm,26,14220756,14220755
28918,stackalloc,26,13308402,13308401
29442,openafs,26,15460168,15460167
30112,s-plus,26,6822361,6822360
32487,function-interposition,26,11215408,11215407
32515,mongrel-cluster,26,39024538,39024537
32927,cross-page-posting,26,19680110,19680109
36058,bounds-checker,26,8525022,8525021
37274,preforking,26,39667901,39667900
37757,ti-dsp,26,49447418,49447417
38610,bluecloth,26,11925720,11925719
39188,.netrc,26,13308407,13308406
39252,controlparameter,26,16218108,16218107
39830,jarjar,26,12414182,12414181
41297,sieve-of-atkin,26,10429852,10429851
41382,mapstraction,26,6394317,6394316
44216,tfs2005,26,6574945,6574944
45227,pangram,26,24773448,24773447
45846,posterous,26,12845611,12845610
48545,workflow-engine,26,50693056,50693055
48779,sonicmq,26,52038408,52038407
48882,quickbasic,26,14329333,14329332
49514,svnlook,26,31913075,31913074
50135,p-np,26,11576509,11576508
51068,quadratic-probing,26,30765189,30765188
51131,formal-semantics,26,18298107,18298106
51961,rhino-servicebus,26,10754745,10754744
52725,user-mode-linux,26,20601212,20601211
52972,nsproxy,26,30843457,30843456
53078,delphi-2005,26,8559125,8559124
53616,color-blindness,26,13060141,13060140
53880,session-set-save-handler,26,44817530,44817529
53908,extraction-operator,26,19402205,19402204
55106,e-notices,26,47969501,47969500
57444,topaz-signatures,26,19009348,19009347
57772,starman,26,9083395,9083394
58554,link-local,26,42981531,42981530
59317,markdownsharp,26,8946362,8946361
61735,persistent-object-store,26,43033403,43033402
61775,federated-storage-engine,26,25702270,25702269
62489,printf-debugging,26,18254930,18254929
63791,asl,26,6563825,6563824
64782,mysql-error-2013,26,9902871,9902870
